"Gender","Domicile.on.Programme.Entry","Nationality","Fee.Status.Grouping","Fee.Status.Description","Programme.Of.Study.Sought.Title","Year.Of.Attendance","Year.Of.Programme","Course.Code","Course.Name","AnonID"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",4,4,"MATH08061","Mathematics for Science and Engineering 1b","34a245fa"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH08051","Statistics (Year 2)","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH08057","Introduction to Linear Algebra","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH08058","Calculus and its Applications","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH08059","Proofs and Problem Solving","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH08063","Several Variable Calculus and Differential Equations","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH08064","Fundamentals of Pure Mathematics","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH08065","Computing and Numerics","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH08066","Probability","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10003","Financial Mathematics","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10004","Likelihood","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10005","Linear Statistical Modelling","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10007","Stochastic Modelling","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10024","Probability, Measure & Finance","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10063","Mathematics Project","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10064","Multivariate Data Analysis","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10065","Fundamentals of Operational Research","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10066","Honours Differential Equations","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10067","Honours Complex Variables","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10068","Honours Analysis","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10070","Statistical Communication Skills","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH10071","Introduction to Number Theory","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH11024","The Analysis of Survival Data","5b05b018"
"F","China","Japan","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",4,4,"MATH11177","Bayesian Theory","5b05b018"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemistry",4,4,"MATH08060","Mathematics for Science and Engineering 1a","f92531c6"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemistry",4,4,"MATH08061","Mathematics for Science and Engineering 1b","f92531c6"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Engineering",4,4,"MATH08060","Mathematics for Science and Engineering 1a","c922f48d"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Engineering",4,4,"MATH08061","Mathematics for Science and Engineering 1b","c922f48d"
"M","Spain","Spain (includes Ceuta, Melilla)","SEU","EU/EEA fee rate","Electronics and Electrical Engineering (Communications)",4,4,"MATH08060","Mathematics for Science and Engineering 1a","efb5c0a7"
"M","Spain","Spain (includes Ceuta, Melilla)","SEU","EU/EEA fee rate","Electronics and Electrical Engineering (Communications)",4,4,"MATH08061","Mathematics for Science and Engineering 1b","efb5c0a7"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemical Engineering",4,4,"MATH08060","Mathematics for Science and Engineering 1a","b2f98e22"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemical Engineering",4,4,"MATH08061","Mathematics for Science and Engineering 1b","b2f98e22"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Economics with Finance",4,4,"MATH08057","Introduction to Linear Algebra","5ad48721"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Economics with Finance",4,4,"MATH08058","Calculus and its Applications","5ad48721"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Ordinary Sciences",4,3,"MATH08060","Mathematics for Science and Engineering 1a","8306dc48"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Ordinary Sciences",4,3,"MATH08061","Mathematics for Science and Engineering 1b","8306dc48"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering with Management",4,4,"MATH08060","Mathematics for Science and Engineering 1a","65287d2e"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering with Management",4,4,"MATH08061","Mathematics for Science and Engineering 1b","65287d2e"
"F","China","Hong Kong (Special Administrative Region of China)","OVERSEAS","Overseas/International fee rate","Electronics and Electrical Engineering",4,4,"MATH08060","Mathematics for Science and Engineering 1a","24fc4406"
"F","China","Hong Kong (Special Administrative Region of China)","OVERSEAS","Overseas/International fee rate","Electronics and Electrical Engineering",4,4,"MATH08061","Mathematics for Science and Engineering 1b","24fc4406"
"F","China","China","OVERSEAS","Overseas/International fee rate","Computer Science",3,3,"MATH08057","Introduction to Linear Algebra","e8666054"
"F","China","China","OVERSEAS","Overseas/International fee rate","Computer Science",3,3,"MATH08058","Calculus and its Applications","e8666054"
"F","China","China","OVERSEAS","Overseas/International fee rate","Computer Science",3,3,"MATH08067","Probability with Applications","e8666054"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",3,4,"MATH08062","Accelerated Algebra and Calculus for Direct Entry","aacb32a4"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",3,4,"MATH08063","Several Variable Calculus and Differential Equations","aacb32a4"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",3,4,"MATH08064","Fundamentals of Pure Mathematics","aacb32a4"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",3,4,"MATH08065","Computing and Numerics","aacb32a4"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",3,4,"MATH08066","Probability","aacb32a4"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",3,4,"MATH08071","Accelerated Proofs and Problem Solving","aacb32a4"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",3,4,"MATH09022","Statistics (Yr 3)","aacb32a4"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",3,4,"MATH10003","Financial Mathematics","aacb32a4"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",3,4,"MATH10066","Honours Differential Equations","aacb32a4"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",3,4,"MATH10067","Honours Complex Variables","aacb32a4"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",3,4,"MATH10068","Honours Analysis","aacb32a4"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",3,4,"MATH10069","Honours Algebra","aacb32a4"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",3,4,"MATH10071","Introduction to Number Theory","aacb32a4"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemistry",2,2,"MATH08060","Mathematics for Science and Engineering 1a","b92d8a2"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemistry",2,2,"MATH08061","Mathematics for Science and Engineering 1b","b92d8a2"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Electronics and Electrical Engineering",4,4,"MATH08060","Mathematics for Science and Engineering 1a","f62cab30"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Electronics and Electrical Engineering",4,4,"MATH08061","Mathematics for Science and Engineering 1b","f62cab30"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Chemistry with a Year Abroad",4,4,"MATH08060","Mathematics for Science and Engineering 1a","a65e04c5"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Chemistry with a Year Abroad",4,4,"MATH08061","Mathematics for Science and Engineering 1b","a65e04c5"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Computer Science",3,3,"MATH08057","Introduction to Linear Algebra","9a9d29fa"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Computer Science",3,3,"MATH08058","Calculus and its Applications","9a9d29fa"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Computer Science",3,3,"MATH08067","Probability with Applications","9a9d29fa"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Engineering",3,2,"MATH08060","Mathematics for Science and Engineering 1a","535551a2"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Engineering",3,2,"MATH08061","Mathematics for Science and Engineering 1b","535551a2"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","History",4,4,"MATH08057","Introduction to Linear Algebra","aa9aecb1"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","History",4,4,"MATH08058","Calculus and its Applications","aa9aecb1"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mechanical Engineering",4,4,"MATH08060","Mathematics for Science and Engineering 1a","c481acbf"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mechanical Engineering",4,4,"MATH08061","Mathematics for Science and Engineering 1b","c481acbf"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemical Engineering",4,5,"MATH08069","Mathematics for Science and Engineering 2a","2be02228"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemical Engineering",4,5,"MATH08070","Mathematics for Science and Engineering 2b","2be02228"
"F","Cyprus (European Union)","Cyprus (European Union)","SEU","EU/EEA fee rate","Engineering for Sustainable Energy",4,4,"MATH08060","Mathematics for Science and Engineering 1a","6cd34b85"
"F","Cyprus (European Union)","Cyprus (European Union)","SEU","EU/EEA fee rate","Engineering for Sustainable Energy",4,4,"MATH08061","Mathematics for Science and Engineering 1b","6cd34b85"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematical Physics",4,4,"MATH08051","Statistics (Year 2)","eab642b8"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematical Physics",4,4,"MATH08057","Introduction to Linear Algebra","eab642b8"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematical Physics",4,4,"MATH08058","Calculus and its Applications","eab642b8"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematical Physics",4,4,"MATH08059","Proofs and Problem Solving","eab642b8"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematical Physics",4,4,"MATH08063","Several Variable Calculus and Differential Equations","eab642b8"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematical Physics",4,4,"MATH08064","Fundamentals of Pure Mathematics","eab642b8"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematical Physics",4,4,"MATH08066","Probability","eab642b8"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematical Physics",4,4,"MATH10067","Honours Complex Variables","eab642b8"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematical Physics",4,4,"MATH10074","Geometry","eab642b8"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",4,3,"MATH08062","Accelerated Algebra and Calculus for Direct Entry","942fa4e"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",4,3,"MATH08063","Several Variable Calculus and Differential Equations","942fa4e"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",4,3,"MATH08064","Fundamentals of Pure Mathematics","942fa4e"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",4,3,"MATH08065","Computing and Numerics","942fa4e"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",4,3,"MATH08066","Probability","942fa4e"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",4,3,"MATH08067","Probability with Applications","942fa4e"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",4,3,"MATH08068","Facets of Mathematics","942fa4e"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",4,3,"MATH08071","Accelerated Proofs and Problem Solving","942fa4e"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",4,3,"MATH10003","Financial Mathematics","942fa4e"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",4,3,"MATH10059","Numerical Linear Algebra and Applications","942fa4e"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",4,3,"MATH10060","Numerical Ordinary Differential Equations and Applications","942fa4e"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",4,3,"MATH10066","Honours Differential Equations","942fa4e"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",4,3,"MATH10067","Honours Complex Variables","942fa4e"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",4,3,"MATH10068","Honours Analysis","942fa4e"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",4,3,"MATH10069","Honours Algebra","942fa4e"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",4,3,"MATH10071","Introduction to Number Theory","942fa4e"
"M","Scotland","Czech Republic","SEU","EU/EEA fee rate","Mechanical Engineering with Management",4,4,"MATH08060","Mathematics for Science and Engineering 1a","f4ebeb21"
"M","Scotland","Czech Republic","SEU","EU/EEA fee rate","Mechanical Engineering with Management",4,4,"MATH08061","Mathematics for Science and Engineering 1b","f4ebeb21"
